date,close
2020-06-04,78.32931518554688
2020-06-05,80.56021881103516
2020-06-08,81.03653717041016
2020-06-09,83.59550476074219
2020-06-10,85.74620819091797
2020-06-11,81.6294937133789
2020-06-12,82.33426666259766
2020-06-15,83.35250091552734
2020-06-16,85.56153106689453
2020-06-17,85.44245147705078
2020-06-18,85.47647094726562
2020-06-19,84.98799896240234
2020-06-22,87.21159362792969
2020-06-23,89.0731201171875
2020-06-24,87.50079345703125
2020-06-25,88.66241455078125
2020-06-26,85.93820190429688
2020-06-29,87.91876983642578
2020-06-30,88.65270233154297
2020-07-01,88.48499298095703
2020-07-02,88.48499298095703
2020-07-06,90.85201263427734
2020-07-07,90.5700912475586
2020-07-08,92.6794891357422
2020-07-09,93.07804107666016
2020-07-10,93.24088287353516
2020-07-13,92.81072235107422
2020-07-14,94.34659576416016
2020-07-15,94.99544525146484
2020-07-16,93.8265380859375
2020-07-17,93.63697814941406
2020-07-20,95.61027526855467
2020-07-21,94.29070281982422
2020-07-22,94.55558013916016
2020-07-23,90.25173950195312
2020-07-24,90.0281753540039
2020-07-27,92.16184997558594
2020-07-28,90.64788818359376
2020-07-29,92.3854522705078
2020-07-30,93.50332641601562
2020-07-31,103.29206085205078
2020-08-03,105.89476776123048
2020-08-04,106.6019515991211
2020-08-05,106.98835754394533
2020-08-06,110.72108459472656
2020-08-07,108.20377349853516
2020-08-10,109.77648162841795
2020-08-11,106.51174926757812
2020-08-12,110.0516128540039
2020-08-13,111.99921417236328
2020-08-14,111.8994140625
2020-08-17,111.60726928710938
2020-08-18,112.53729248046876
2020-08-19,112.678466796875
2020-08-20,115.17876434326172
2020-08-21,121.11420440673828
2020-08-24,122.5627670288086
2020-08-25,121.55728149414062
2020-08-26,123.2103500366211
2020-08-27,121.7374496459961
2020-08-28,121.54026794433594
2020-08-31,125.66195678710938
2020-09-01,130.66738891601562
2020-09-02,127.96017456054688
2020-09-03,117.71559143066406
2020-09-04,117.7934799194336
2020-09-08,109.86658477783205
2020-09-09,114.2487564086914
2020-09-10,110.5190200805664
2020-09-11,109.06803131103516
2020-09-14,112.3400650024414
2020-09-15,112.51537322998048
2020-09-16,109.19463348388672
2020-09-17,107.45147705078124
2020-09-18,104.04312896728516
2020-09-21,107.19830322265624
2020-09-22,108.8830108642578
2020-09-23,104.3157958984375
2020-09-24,105.3869857788086
2020-09-25,109.3407211303711
2020-09-28,111.95054626464844
2020-09-29,111.10333251953124
2020-09-30,112.77828216552734
2020-10-01,113.73263549804688
2020-10-02,110.06131744384766
2020-10-05,113.45023345947266
2020-10-06,110.19767761230467
2020-10-07,112.0674285888672
2020-10-08,111.96029663085938
2020-10-09,113.9079360961914
2020-10-12,121.14341735839844
2020-10-13,117.92981719970705
2020-10-14,118.01747131347656
2020-10-15,117.55001831054688
2020-10-16,115.90426635742188
2020-10-19,112.94383239746094
2020-10-20,114.43377685546876
2020-10-21,113.81056213378906
2020-10-22,112.71985626220705
2020-10-23,112.02845001220705
2020-10-26,112.03819274902344
2020-10-27,113.54761505126952
2020-10-28,108.2889633178711
2020-10-29,112.30111694335938
2020-10-30,106.01021575927734
2020-11-02,105.92259216308594
2020-11-03,107.54885864257812
2020-11-04,111.9407958984375
2020-11-05,115.91398620605467
2020-11-06,115.7823257446289
2020-11-09,113.47037506103516
2020-11-10,113.12894439697266
2020-11-11,116.56269073486328
2020-11-12,116.28956604003906
2020-11-13,116.3383560180664
2020-11-16,117.35286712646484
2020-11-17,116.46516418457033
2020-11-18,115.13848876953124
2020-11-19,115.73352813720705
2020-11-20,114.46536254882812
2020-11-23,111.06088256835938
2020-11-24,112.34852600097656
2020-11-25,113.18748474121094
2020-11-27,113.7337417602539
2020-11-30,116.13347625732422
2020-12-01,119.7135772705078
2020-12-02,120.06476593017578
2020-12-03,119.92818450927734
2020-12-04,119.25509643554688
2020-12-07,120.71833038330078
2020-12-08,121.33293914794922
2020-12-09,118.7966079711914
2020-12-10,120.22083282470705
2020-12-11,119.4111785888672
2020-12-14,118.7966079711914
2020-12-15,124.74716186523438
2020-12-16,124.67888641357422
2020-12-17,125.5470733642578
2020-12-18,123.55704498291016
2020-12-21,125.0885772705078
2020-12-22,128.64923095703125
2020-12-23,127.75170135498048
2020-12-24,128.73696899414062
2020-12-28,133.34136962890625
2020-12-29,131.56590270996094
2020-12-30,130.44412231445312
2020-12-31,129.43931579589844
2021-01-04,126.23968505859376
2021-01-05,127.80047607421876
2021-01-06,123.49851989746094
2021-01-07,127.71269989013672
2021-01-08,128.81503295898438
2021-01-11,125.82023620605467
2021-01-12,125.6446304321289
2021-01-13,127.68343353271484
2021-01-14,125.751953125
2021-01-15,124.02529907226562
2021-01-19,124.69840240478516
2021-01-20,128.7954864501953
2021-01-21,133.51695251464844
2021-01-22,135.6630401611328
2021-01-25,139.41871643066406
2021-01-26,139.65281677246094
2021-01-27,138.57977294921875
2021-01-28,133.73155212402344
2021-01-29,128.72720336914062
2021-02-01,130.85379028320312
2021-02-02,131.68296813964844
2021-02-03,130.65869140625
2021-02-04,134.02420043945312
2021-02-05,133.6089630126953
2021-02-08,133.7555389404297
2021-02-09,132.8762664794922
2021-02-10,132.27056884765625
2021-02-11,132.0165252685547
2021-02-12,132.25099182128906
2021-02-16,130.12123107910156
2021-02-17,127.82536315917967
2021-02-18,126.72145080566406
2021-02-19,126.87775421142578
2021-02-22,123.09688568115234
2021-02-23,122.96011352539062
2021-02-24,122.46189880371094
2021-02-25,118.20232391357422
2021-02-26,118.46612548828124
2021-03-01,124.8456573486328
2021-03-02,122.23717498779295
2021-03-03,119.24767303466795
2021-03-04,117.3621597290039
2021-03-05,118.6224365234375
2021-03-08,113.67901611328124
2021-03-09,118.30001831054688
2021-03-10,117.2155990600586
2021-03-11,119.14998626708984
2021-03-12,118.24141693115234
2021-03-15,121.13321685791016
2021-03-16,122.6768035888672
2021-03-17,121.88545989990234
2021-03-18,117.75292205810548
2021-03-19,117.2253875732422
2021-03-22,120.54705047607422
2021-03-23,119.71661376953124
2021-03-24,117.32307434082033
2021-03-25,117.8115463256836
2021-03-26,118.4172592163086
2021-03-29,118.59312438964844
2021-03-30,117.13744354248048
2021-03-31,119.33560943603516
2021-04-01,120.16602325439452
2021-04-05,122.99920654296876
2021-04-06,123.30206298828124
2021-04-07,124.953125
2021-04-08,127.35646057128906
2021-04-09,129.93563842773438
2021-04-12,128.2161865234375
2021-04-13,131.33265686035156
2021-04-14,128.98794555664062
2021-04-15,131.40106201171875
2021-04-16,131.0689239501953
2021-04-19,131.7332000732422
2021-04-20,130.0430908203125
2021-04-21,130.42408752441406
2021-04-22,128.90000915527344
2021-04-23,131.2252197265625
2021-04-26,131.61598205566406
2021-04-27,131.29360961914062
2021-04-28,130.50225830078125
2021-04-29,130.40455627441406
2021-04-30,128.43109130859375
2021-05-03,129.4862060546875
2021-05-04,124.9042739868164
2021-05-05,125.14852142333984
2021-05-06,126.750732421875
2021-05-07,127.42601013183594
2021-05-10,124.1378173828125
2021-05-11,123.2179183959961
2021-05-12,120.1450424194336
2021-05-13,122.29798889160156
2021-05-14,124.72499084472656
2021-05-17,123.57022094726562
2021-05-18,122.18057250976562
2021-05-19,122.02399444580078
2021-05-20,124.58799743652344
2021-05-21,122.74817657470705
2021-05-24,124.38246154785156
2021-05-25,124.1867446899414
2021-05-26,124.1378173828125
2021-05-27,122.60137176513672
2021-05-28,121.94569396972656
2021-06-01,121.62276458740234
2021-06-02,122.38609313964844
2021-06-03,120.8985824584961
2021-06-04,123.19833374023438
2021-06-07,123.2081298828125
2021-06-08,124.0301742553711
2021-06-09,124.41183471679688
2021-06-10,123.41365051269533
2021-06-11,124.62712860107422
2021-06-14,127.69021606445312
2021-06-15,126.86815643310548
2021-06-16,127.3672332763672
2021-06-17,128.97219848632812
2021-06-18,127.67059326171876
2021-06-21,129.47128295898438
2021-06-22,131.11534118652344
2021-06-23,130.84133911132812
2021-06-24,130.55760192871094
2021-06-25,130.26397705078125
2021-06-28,131.89828491210938
2021-06-29,133.41510009765625
2021-06-30,134.03164672851562
2021-07-01,134.33502197265625
2021-07-02,136.96749877929688
2021-07-06,138.98348999023438
2021-07-07,141.47894287109375
2021-07-08,140.17735290527344
2021-07-09,142.0074005126953
2021-07-12,141.41043090820312
2021-07-13,142.5260467529297
2021-07-14,145.96099853515625
2021-07-15,145.3053436279297
2021-07-16,143.260009765625
2021-07-19,139.40426635742188
2021-07-20,143.025146484375
2021-07-21,142.29116821289062
2021-07-22,143.6612548828125
